Time Stamp,Energy Output (kWh),Global Horizontal Irradiance GHI,Direct Normal Irradiance Dni,Diffuse Horizontal Irradiance DHI,Air Temperature,Wind Direction At 3 Meter,Wind Speed At 3 Meter,Relative Humidity,Barometric Pressure,Source,Region
2015-04-01 00:00:00+03:00,1697.34528,7704.0,6728.0,2871.0,23.3,262.0,2.9,18.8,918.5,Timaa Technical Institute,North
2015-05-01 00:00:00+03:00,1724.2243199999998,7826.0,7802.0,2110.0,27.9,17.0,5.9,44.6,1007.2,Saline Water Conversion Corporation (Hagl) Station,North
2015-05-01 00:00:00+03:00,1677.95712,7616.0,6998.0,2477.0,29.9,289.0,2.5,41.0,1005.7,Duba Technical Institute Station,North
2015-05-01 00:00:00+03:00,1759.91616,7988.0,7110.0,2721.0,29.1,273.0,3.0,15.4,916.7,Timaa Technical Institute,North
2015-06-01 00:00:00+03:00,1879.10928,8529.0,8537.0,2221.0,31.1,51.0,2.5,17.7,915.2,Timaa Technical Institute,North
2015-06-01 00:00:00+03:00,1782.60912,8091.0,8290.0,2005.0,30.6,278.0,2.6,49.2,1004.1,Duba Technical Institute Station,North
2015-06-01 00:00:00+03:00,1795.16736,8148.0,8542.0,1918.0,28.6,13.0,6.7,49.8,1006.3,Saline Water Conversion Corporation (Hagl) Station,North
2015-07-01 00:00:00+03:00,1763.22096,8003.0,9010.0,1475.0,31.2,15.0,6.1,48.2,1003.2,Saline Water Conversion Corporation (Hagl) Station,North
2015-07-01 00:00:00+03:00,1846.2816,8380.0,8888.0,1886.0,33.7,277.0,2.4,15.3,913.4,Timaa Technical Institute,North
2015-07-01 00:00:00+03:00,1732.8168,7865.0,8621.0,1595.0,31.6,251.0,2.1,56.3,1002.1,Duba Technical Institute Station,North
2015-08-01 00:00:00+03:00,1582.55856,7183.0,7244.0,1945.0,32.4,20.0,6.8,51.2,1004.0,Saline Water Conversion Corporation (Hagl) Station,North
2015-08-01 00:00:00+03:00,1629.70704,7397.0,6389.0,2650.0,35.8,58.0,2.4,14.8,914.9,Timaa Technical Institute,North
2015-08-01 00:00:00+03:00,1550.61216,7038.0,6288.0,2343.0,34.9,290.0,2.6,49.5,1001.8,Duba Technical Institute Station,North
2015-09-01 00:00:00+03:00,1300.32864,5902.0,5911.0,1933.0,31.3,18.0,6.7,53.1,1006.2,Saline Water Conversion Corporation (Hagl) Station,North
2015-09-01 00:00:00+03:00,1453.23072,6596.0,6077.0,2373.0,33.1,300.0,2.2,17.0,916.6,Timaa Technical Institute,North
2015-09-01 00:00:00+03:00,1410.26832,6401.0,6633.0,1847.0,32.8,291.0,2.4,48.8,1004.6,Duba Technical Institute Station,North
2015-10-01 00:00:00+03:00,1080.22896,4903.0,5295.0,1686.0,28.3,20.0,6.3,58.7,1009.1,Saline Water Conversion Corporation (Hagl) Station,North
2015-10-01 00:00:00+03:00,1201.40496,5453.0,6329.0,1586.0,27.4,243.0,2.0,31.4,919.1,Timaa Technical Institute,North
2015-10-01 00:00:00+03:00,1174.5259199999998,5331.0,6219.0,1534.0,30.3,274.0,1.9,50.6,1007.8,Duba Technical Institute Station,North
2015-11-01 00:00:00+03:00,979.10208,4444.0,5828.0,1384.0,19.6,106.0,1.7,49.5,920.5,Timaa Technical Institute,North
2015-11-01 00:00:00+03:00,975.35664,4427.0,6225.0,1151.0,26.1,317.0,2.4,45.2,1010.3,Duba Technical Institute Station,North
2015-11-01 00:00:00+03:00,883.9238399999999,4012.0,5009.0,1433.0,24.3,25.0,6.4,51.3,1011.9,Saline Water Conversion Corporation (Hagl) Station,North
2015-12-01 00:00:00+03:00,896.26176,4068.0,6652.0,944.0,20.8,358.0,2.9,35.7,1015.5,Duba Technical Institute Station,North
2015-12-01 00:00:00+03:00,806.81184,3662.0,6004.0,905.0,18.3,29.0,7.0,46.9,1017.9,Saline Water Conversion Corporation (Hagl) Station,North
2015-12-01 00:00:00+03:00,861.23088,3909.0,5759.0,1197.0,11.6,28.0,2.1,49.1,923.9,Timaa Technical Institute,North
2016-01-01 00:00:00+03:00,875.99232,3976.0,5824.0,1154.0,16.9,21.0,6.2,50.2,1017.3,Saline Water Conversion Corporation (Hagl) Station,North
2016-01-01 00:00:00+03:00,967.2048,4390.0,6496.0,1175.0,19.2,314.0,2.6,39.4,1015.3,Duba Technical Institute Station,North
2016-01-01 00:00:00+03:00,994.7448,4515.0,6542.0,1299.0,12.2,289.0,1.9,42.3,922.7,Timaa Technical Institute,North
2016-02-01 00:00:00+03:00,1209.99744,5492.0,7722.0,1145.0,22.2,309.0,2.5,38.3,1013.7,Duba Technical Institute Station,North
2016-02-01 00:00:00+03:00,1091.24496,4953.0,6995.0,1125.0,20.3,21.0,5.9,48.8,1015.5,Saline Water Conversion Corporation (Hagl) Station,North
2016-02-01 00:00:00+03:00,1250.316,5675.0,7977.0,1190.0,16.2,116.0,2.2,32.4,922.5,Timaa Technical Institute,North
